0.01,-3888000.0
1.00666666667,-38622.51655629139
2.00333333333,-19392.678868552415
3.0,-12818.800000000012
3.1,-12199.612903225809
3.27058823529,-11359.546762589931
3.44117647059,-10489.319658119688
3.61176470588,-9676.9315960912318
3.78235294118,-8884.8398133748251
3.95294117647,-8213.8333333333612
4.12352941176,-7566.333808844518
4.29411764706,-6915.8794520547744
4.46470588235,-6306.1712779973732
4.63529411765,-5782.4162436548158
4.80588235294,-5246.2374541003528
4.97647058824,-4771.4940898345103
5.14705882353,-4268.457142857138
5.31764705882,-3817.5530973451396
5.48823529412,-3425.5819935691316
5.65882352941,-3035.5426195426248
5.82941176471,-2653.7154389505622
6.0,-2148.1333333333341
6.33333333333,-1838.7789473684225
6.66666666667,-1563.5399999999991
7.0,-1325.9999999999977
7.1,-1159.7183098591572
7.55,-949.19205298013389
8.0,-805.95000000000005
